Date OMX,Close/Last OMX,Open OMX,High OMX,Low OMX,Date NASDAQ,Close/Last NASDAQ,Open NASDAQ,High NASDAQ,Low NASDAQ
09/27/2024,2790.17,2793.11,2806.33,2783.35,09/27/2024,20008.62,20147.27,20152.53,19964.13
09/26/2024,2816.9,2816.9,2837.29,2812.35,09/26/2024,20115.54,20273.3,20273.3,19966.99
09/25/2024,2800.35,2800.35,2817.01,2780.01,09/25/2024,19972.61,19922.28,20043.43,19921.22
09/24/2024,2787.08,2787.08,2800.73,2773.35,09/24/2024,19944.84,19917.56,19984.47,19739.67
09/23/2024,2773.45,2773.45,2794.39,2764.73,09/23/2024,19852.2,19848.71,19892.78,19797.82
09/20/2024,2784.41,2803.71,2851.12,2775.93,09/20/2024,19791.49,19816.29,19845.7,19632.73
09/19/2024,2845.46,2845.46,2855.64,2830.53,09/19/2024,19839.83,19798.71,19951.79,19723.94
09/18/2024,2803.51,2803.51,2829.27,2800.16,09/18/2024,19344.49,19478.51,19643.51,19330.81
09/17/2024,2835.63,2835.63,2848.99,2822.34,09/17/2024,19432.4,19539.75,19596.34,19337.12
09/16/2024,2834.72,2834.72,2854.12,2829.55,09/16/2024,19423.06,19412.79,19446.06,19294.18
09/13/2024,2836.42,2822.79,2841.61,2820.92,09/13/2024,19514.58,19396.1,19556.8,19384.69
09/12/2024,2806.91,2806.91,2820.19,2795.08,09/12/2024,19423.07,19236.42,19456.41,19166.8
09/11/2024,2757.79,2757.79,2785.1,2749.09,09/11/2024,19237.3,18866,19266.39,18531.58
09/10/2024,2745.3,2745.3,2770.8,2741.44,09/10/2024,18829.14,18722.15,18845.74,18570.67
09/09/2024,2765.75,2765.75,2779.56,2759.77,09/09/2024,18660.78,18579.8,18693.86,18469.4
09/06/2024,2752.39,2789.21,2797.67,2750.17,09/06/2024,18421.31,18903.03,18930.77,18400.97
09/05/2024,2775.31,2775.31,2817.34,2772.67,09/05/2024,18930.33,18864.42,19102.35,18806.83
09/04/2024,2809.15,2809.15,2818.28,2795.15,09/04/2024,18921.4,18832.64,19070.82,18808.76
09/03/2024,2851,2851,2891.42,2848.33,09/03/2024,18958.73,19438.1,19438.1,18869.8
08/30/2024,2874.44,2878.46,2879.07,2857.31,08/30/2024,19574.64,19506.27,19582.17,19326.61
08/29/2024,2865.1,2865.1,2866.06,2829.58,08/29/2024,19325.45,19425.28,19622.73,19281.65
08/28/2024,2828.03,2828.03,2835.6,2817.15,08/28/2024,19350.78,19567.45,19587.04,19221.48
08/27/2024,2820.7,2820.7,2832.51,2794.45,08/27/2024,19581.52,19450.57,19617.92,19369.53
08/26/2024,2820.45,2820.45,2826.85,2813.77,08/26/2024,19516.44,19679.24,19726.9,19437.34
08/23/2024,2823.99,2825.1,2833.05,2812.88,08/23/2024,19720.87,19669.78,19818.4,19526.63
08/22/2024,2820.45,2820.45,2832.15,2792.58,08/22/2024,19491.84,19911.28,19938.89,19459.86
08/21/2024,2792.23,2792.23,2811.82,2783.95,08/21/2024,19824.84,19758.47,19885.34,19690.64
08/20/2024,2800.32,2800.32,2821.92,2797.71,08/20/2024,19719.82,19736.35,19835.38,19652.18
08/19/2024,2814.56,2814.56,2818.02,2791.92,08/19/2024,19766.49,19521.93,19767.43,19445.1
08/16/2024,2794.14,2786.42,2804.99,2785.84,08/16/2024,19508.52,19393.73,19561.24,19376.72
08/15/2024,2800.26,2800.26,2806.78,2766.19,08/15/2024,19490.15,19251.86,19502.92,19239.94
08/14/2024,2764.89,2764.89,2772.25,2753.08,08/14/2024,19022.68,19043.76,19103,18837.1
08/13/2024,2758.44,2758.44,2758.49,2718.65,08/13/2024,19006.43,18724.84,19013.01,18723.74
08/12/2024,2726.18,2726.18,2756.38,2724.02,08/12/2024,18542.03,18548.23,18665.75,18433.61
08/09/2024,2753.63,2721.89,2753.9,2713.5,08/09/2024,18513.1,18373.89,18567.63,18313.78
08/08/2024,2698.59,2698.59,2701.11,2644.86,08/08/2024,18413.82,18102.05,18445.41,17965.07
08/07/2024,2670.3,2670.3,2713.68,2636.89,08/07/2024,17867.37,18345.45,18445.75,17851.08
08/06/2024,2678.08,2678.08,2699,2644.66,08/06/2024,18077.92,17961.45,18368.68,17858.82
08/05/2024,2636.64,2636.64,2661.45,2573.87,08/05/2024,17895.15,17444.4,18169.49,17435.39
08/02/2024,2710.06,2741.11,2786.78,2707.06,08/02/2024,18440.84,18494.24,18628.78,18263.5
08/01/2024,2808.55,2808.55,2847.48,2805.84,08/01/2024,18890.39,19375.97,19538.97,18737.09
07/31/2024,2834.35,2834.35,2842.27,2814.27,07/31/2024,19362.43,19222.85,19426.62,19162.91
07/30/2024,2803.18,2803.18,2814.35,2783.69,07/30/2024,18796.27,19129.56,19165.42,18667.22
07/29/2024,2771.3,2771.3,2787.46,2758.22,07/29/2024,19059.49,19122.43,19224.59,18974.51
07/26/2024,2758.18,2752.94,2767.13,2745.02,07/26/2024,19023.66,18990.2,19142.68,18899.31
07/25/2024,2752.94,2752.94,2756.64,2723.5,07/25/2024,18830.58,19041.15,19227.2,18721.71
07/24/2024,2779.89,2779.89,2816.23,2775.78,07/24/2024,19032.39,19475.66,19482.55,19005.47
07/23/2024,2807.92,2807.92,2821.66,2794.4,07/23/2024,19754.34,19783.33,19904.6,19736.22
07/22/2024,2800.22,2800.22,2814.9,2792.67,07/22/2024,19822.87,19751.02,19861.72,19638.37
07/19/2024,2783.04,2793.03,2795.63,2774.29,07/19/2024,19522.62,19687.8,19784.48,19479.38
07/18/2024,2785.89,2785.89,2829.74,2785.51,07/18/2024,19705.09,19936.24,19947.98,19575.79
07/17/2024,2814.17,2814.17,2844.32,2806.95,07/17/2024,19799.14,20041.31,20080.27,19793.75
07/16/2024,2866.73,2866.73,2870.87,2850.88,07/16/2024,20398.62,20441.53,20477,20266.51
07/15/2024,2870.61,2870.61,2902.12,2866,07/15/2024,20386.88,20401.02,20585.17,20304.53
07/12/2024,2911.59,2887.62,2913.61,2875.37,07/12/2024,20331.49,20226.23,20526.08,20217.99
07/11/2024,2876.15,2876.15,2886.37,2858.99,07/11/2024,20211.36,20661.41,20672.1,20165
07/10/2024,2862.73,2862.73,2862.77,2834.23,07/10/2024,20675.38,20533.27,20690.97,20479.94
07/09/2024,2837.66,2837.66,2868.57,2834.96,07/09/2024,20453.02,20504.17,20543.9,20395.57
07/08/2024,2875.92,2875.92,2886.64,2864.02,07/08/2024,20439.54,20393.89,20455.38,20363.37
07/05/2024,2870.99,2891.37,2897.14,2863.46,07/05/2024,20391.97,20224.13,20406.99,20201.5
07/03/2024,2878.7,2862.39,2889.83,2858.87,07/03/2024,20186.63,19995.28,20186.63,19995.28
07/02/2024,2875.77,2875.77,2898.93,2847.7,07/02/2024,20011.89,19746.22,20014.92,19741.81
07/01/2024,2904.1,2904.1,2921.46,2889.58,07/01/2024,19812.22,19720.11,19827.75,19577.54
06/28/2024,2895.46,2895.78,2910.73,2889.02,06/28/2024,19682.87,19817,20017.71,19665.85
06/27/2024,2889.21,2889.21,2907.65,2887.67,06/27/2024,19789.03,19740.51,19850.81,19701.34
06/26/2024,2911.39,2911.39,2948.01,2906.7,06/26/2024,19751.05,19671.07,19763.55,19654.18
06/25/2024,2932.54,2932.54,2934.11,2907,06/25/2024,19701.13,19555.84,19712.42,19523.51
06/24/2024,2918.56,2918.56,2923.33,2883.4,06/24/2024,19474.62,19648.23,19723.2,19472.53
06/21/2024,2902.95,2901.83,2914.05,2895.2,06/21/2024,19700.43,19722.37,19801.97,19643.52
06/20/2024,2918.18,2918.18,2918.7,2887.68,06/20/2024,19752.3,19962.97,19979.93,19685.03
06/18/2024,2891.81,2891.24,2897.5,2887.09,06/18/2024,19908.86,19904.43,19940.5,19837.86
06/17/2024,2881.04,2881.04,2912.55,2872.33,06/17/2024,19902.75,19681.86,19977.84,19623.71
06/14/2024,2896.92,2901.81,2925.37,2883.48,06/14/2024,19659.8,19557.22,19664.59,19534.62
06/13/2024,2910.68,2910.68,2950.23,2909.68,06/13/2024,19576.92,19609.05,19639.45,19473.71
06/12/2024,2959.29,2959.29,2968.23,2918.16,06/12/2024,19465.18,19358.26,19556.9,19347.28
06/11/2024,2913.58,2913.58,2946.97,2905.08,06/11/2024,19210.18,19031.4,19212.63,18966.56
06/10/2024,2930.08,2930.08,2930.17,2911.52,06/10/2024,19074.67,18945.31,19089.83,18940.71
06/07/2024,2930.54,2917.68,2935.83,2909.67,06/07/2024,19000.95,18992.58,19113.88,18958.68
06/06/2024,2920.9,2920.9,2930.04,2912.14,06/06/2024,19021.19,19053.01,19071.79,18978.86
06/05/2024,2881.29,2881.29,2885.21,2875.64,06/05/2024,19035.05,18791.28,19035.87,18768.25
06/04/2024,2864.84,2864.84,2877.61,2851.43,06/04/2024,18654.84,18598,18697.95,18521.85
06/03/2024,2871.79,2871.79,2894.44,2862.8,06/03/2024,18600.97,18666.72,18707.22,18392.57
05/31/2024,2861.91,2860.65,2866.91,2833.26,05/31/2024,18536.65,18550.8,18574.56,18189.78
05/30/2024,2837.86,2837.86,2846.65,2819.14,05/30/2024,18538.66,18683.25,18705.26,18487.76
05/29/2024,2821.33,2821.33,2850.26,2815.81,05/29/2024,18736.75,18708.07,18814.82,18706.62
05/28/2024,2859.37,2859.37,2877.48,2850.21,05/28/2024,18869.44,18855.15,18875.2,18755.94
05/24/2024,2865.86,2858.94,2867.19,2846.81,05/24/2024,18808.35,18669.36,18851.99,18664.79
05/23/2024,2875.89,2875.89,2888.39,2861.75,05/23/2024,18623.39,18907.14,18907.54,18554.89
05/22/2024,2860.47,2860.47,2865.07,2834.62,05/22/2024,18705.2,18733.54,18756.69,18606.16
05/21/2024,2864.78,2864.78,2864.93,2833.82,05/21/2024,18713.8,18603.99,18721.18,18589.91
05/20/2024,2842.56,2842.56,2842.6,2830.01,05/20/2024,18674.19,18559.22,18703.83,18549.84
05/17/2024,2825.94,2827,2843.73,2820.7,05/17/2024,18546.23,18571.82,18590.37,18462.25
05/16/2024,2843.04,2843.04,2859.74,2815.69,05/16/2024,18557.96,18589.98,18669.5,18553.3
05/15/2024,2849.56,2849.56,2853.67,2831.78,05/15/2024,18596.65,18412.81,18607.53,18359.32
05/14/2024,2833.97,2833.97,2847.09,2825.62,05/14/2024,18322.77,18187.51,18339.58,18175.3
05/13/2024,2830.39,2830.39,2830.41,2812.67,05/13/2024,18198.61,18228.4,18233.5,18147.57
05/10/2024,2802.25,2805.73,2807.31,2787.69,05/10/2024,18161.18,18171.15,18247.61,18099.73
05/09/2024,2776.28,2776.28,2777.46,2772.87,05/09/2024,18113.46,18095.8,18138.02,18012.62
05/08/2024,2775.3,2775.3,2789.63,2769.67,05/08/2024,18085.01,17987.7,18135.34,17987.7
05/07/2024,2778.48,2778.48,2778.48,2737.5,05/07/2024,18091.45,18106.33,18156.32,18061.61
05/06/2024,2731.6,2731.6,2733.66,2711.74,05/06/2024,18093.57,17950.98,18094.46,17937.28
05/03/2024,2711.68,2708.45,2720.28,2678.38,05/03/2024,17890.8,17848.66,17926.98,17784.78
05/02/2024,2718.77,2718.77,2765.21,2710.59,05/02/2024,17541.54,17474.92,17575.8,17290.64
05/01/2024,2750.42,2750.42,2752.69,2724.36,05/01/2024,17318.55,17382.78,17667.86,17284.37
04/30/2024,2756.48,2756.48,2770.2,2715.62,04/30/2024,17440.69,17720.35,17768.87,17440.69
04/29/2024,2749.7,2749.7,2762.15,2746.28,04/29/2024,17782.72,17801.14,17820,17671.03
04/26/2024,2747.92,2734.57,2753.23,2720.22,04/26/2024,17718.3,17566.22,17772.78,17533.08
04/25/2024,2705.08,2705.08,2746.23,2692.58,04/25/2024,17430.5,17205.28,17474.46,17172.42
04/24/2024,2743.28,2743.28,2771.48,2740.04,04/24/2024,17526.8,17613.66,17653.66,17435.33
04/23/2024,2769.49,2769.49,2770.94,2737.55,04/23/2024,17471.47,17297.24,17513.31,17277.25
04/22/2024,2732.36,2732.36,2738.65,2701.12,04/22/2024,17210.89,17161.11,17305.15,17010.25
04/19/2024,2709.41,2701.76,2712.91,2682.04,04/19/2024,17037.65,17334.71,17362.28,16973.94
04/18/2024,2706.69,2706.69,2722.74,2690.76,04/18/2024,17394.31,17514.77,17590.81,17376.49
04/17/2024,2707.34,2707.34,2728.41,2702.32,04/17/2024,17493.62,17785.82,17788.54,17459.57
04/16/2024,2706.9,2706.9,2716.76,2686.07,04/16/2024,17713.66,17691.45,17817.73,17660.89
04/15/2024,2747.11,2747.11,2772.22,2745.69,04/15/2024,17706.83,18143.25,18152.08,17676.35
04/12/2024,2739.03,2761.66,2777.02,2736.64,04/12/2024,18003.49,18117.67,18166.49,17952.09
04/11/2024,2733.51,2733.51,2746.12,2716.33,04/11/2024,18307.98,18085.11,18337.15,17998.25
04/10/2024,2742.01,2742.01,2760.38,2711.88,04/10/2024,18011.65,17957.96,18040.83,17932.42
04/09/2024,2739.41,2739.41,2762.93,2735.93,04/09/2024,18169.9,18188.87,18210.02,17973.07
04/08/2024,2757.69,2757.69,2764.17,2736.28,04/08/2024,18100.19,18130.44,18178.66,18050.69
04/05/2024,2738.46,2728.86,2739.58,2712.48,04/05/2024,18108.46,17940.28,18202.96,17912.86
04/04/2024,2747.39,2747.39,2760.12,2739.26,04/04/2024,17878.78,18331.02,18362.29,17875.75
04/03/2024,2753.85,2753.85,2755.46,2731.28,04/03/2024,18160.19,18054.44,18238.67,18045.42
04/02/2024,2737.99,2737.99,2776.17,2727.96,04/02/2024,18121.78,18076.43,18135.57,18002.27
04/01/2024,2751.38,2751.38,2760.03,2750.8,04/01/2024,18293.2,18280.82,18391.58,18211.28
03/28/2024,2756.94,2757.17,2759.4,2756.85,03/28/2024,18254.69,18263.41,18308.32,18231.38
03/27/2024,2775.21,2775.21,2797.57,2768.63,03/27/2024,18280.84,18338.19,18344.09,18168.2
03/26/2024,2794.83,2794.83,2799.82,2774.17,03/26/2024,18210.54,18329.29,18378.7,18207.88
03/25/2024,2789.72,2789.72,2795.04,2771.83,03/25/2024,18277.06,18215.54,18337.35,18189.28
03/22/2024,2789.82,2798.53,2804.75,2787.73,03/22/2024,18339.44,18293.15,18386.25,18267.49
03/21/2024,2811.37,2811.37,2815,2780.33,03/21/2024,18320.38,18438.24,18464.7,18317.1
03/20/2024,2793.51,2793.51,2796.31,2780.11,03/20/2024,18240.11,18067.7,18249.12,18003.24
03/19/2024,2792.59,2792.59,2800.57,2784.43,03/19/2024,18032.2,17902.52,18039.82,17809.15
03/18/2024,2795.96,2795.96,2822,2787.21,03/18/2024,17985.01,18024.24,18124.32,17973.09
03/15/2024,2811.78,2835.52,2840.32,2811.59,03/15/2024,17808.25,17926.92,17930.47,17764.99
03/14/2024,2838.1,2838.1,2856.24,2829.35,03/14/2024,18014.81,18114.69,18142.9,17913.63
03/13/2024,2831.53,2831.53,2852.01,2822.48,03/13/2024,18068.47,18151.76,18163.74,18030.4
03/12/2024,2843.83,2843.83,2847.91,2797.77,03/12/2024,18219.11,18063.02,18228.37,17919.33
03/11/2024,2797.12,2797.12,2822.18,2791.5,03/11/2024,17951.69,17959.68,18003.05,17873.33
03/08/2024,2816.67,2819.84,2831.38,2806.66,03/08/2024,18018.45,18312.78,18416.73,17995.38
03/07/2024,2814.52,2814.52,2828.36,2726.51,03/07/2024,18297.99,18161.73,18337.95,18101.43
03/06/2024,2733.92,2733.92,2739.2,2709.03,03/06/2024,18017.57,18083.51,18142.88,17941.64
03/05/2024,2726.86,2726.86,2758.03,2724.82,03/05/2024,17897.87,18088.71,18097.5,17804.5
03/04/2024,2758.07,2758.07,2769.37,2750.66,03/04/2024,18226.48,18290.1,18313.43,18218.25
03/01/2024,2747.2,2731.34,2749.28,2708.64,03/01/2024,18302.91,18069.29,18333.26,18064.44
02/29/2024,2706.03,2706.03,2720.51,2704.06,02/29/2024,18043.85,17991.67,18068.52,17866.26
02/28/2024,2710.49,2710.49,2721.67,2706.68,02/28/2024,17874.5,17895.03,17931.01,17840.36
02/27/2024,2714.5,2714.5,2728.99,2682.71,02/27/2024,17971.05,17962.58,17987.54,17871.06
02/26/2024,2720.61,2720.61,2726.27,2715.23,02/26/2024,17933.33,17970.21,18014.11,17926.66
02/23/2024,2725.69,2726.43,2729.99,2715.16,02/23/2024,17937.61,18052.59,18091.62,17902.78
02/22/2024,2724.09,2724.09,2731.97,2712.95,02/22/2024,18004.7,17857.76,18034.8,17808.26
02/21/2024,2691.69,2691.69,2697.02,2670.99,02/21/2024,17478.91,17412.79,17482.13,17319.44
02/20/2024,2704.15,2704.15,2722.67,2690.94,02/20/2024,17546.1,17591.17,17657.08,17399.41
02/16/2024,2717.05,2706.48,2718.28,2704.09,02/16/2024,17685.98,17853.59,17864.16,17663.4
02/15/2024,2685.91,2685.91,2692.08,2667.58,02/15/2024,17845.72,17815.32,17864.58,17722.31
02/14/2024,2664.2,2664.2,2665.06,2640.88,02/14/2024,17807.63,17728.9,17815.18,17619.92
02/13/2024,2640.68,2640.68,2669.6,2632.76,02/13/2024,17600.42,17519.8,17717.67,17478.23
02/12/2024,2662.87,2662.87,2677.72,2654.41,02/12/2024,17882.66,17942.28,18041.45,17859.66
02/09/2024,2651.7,2654.38,2659.6,2640.46,02/09/2024,17962.41,17820.98,17987.9,17798.81
02/08/2024,2630.84,2630.84,2653.45,2629.1,02/08/2024,17783.17,17757.6,17814.12,17728.55
02/07/2024,2648.68,2648.68,2655.05,2617.49,02/07/2024,17755.07,17674.59,17784.17,17637.73
02/06/2024,2626.9,2626.9,2636.3,2603.78,02/06/2024,17572.73,17664.44,17680.62,17475.43
02/05/2024,2608.13,2608.13,2625.67,2589.51,02/05/2024,17613.04,17634.69,17655.77,17469.62
02/02/2024,2600.68,2603.88,2627.45,2600.2,02/02/2024,17642.73,17415.94,17682.29,17378.37
02/01/2024,2608.17,2608.17,2625.53,2591.98,02/01/2024,17344.71,17216.99,17356.76,17175.83
01/31/2024,2601.34,2601.34,2623.77,2561.43,01/31/2024,17137.24,17269.98,17375.32,17128.74
01/30/2024,2567.09,2567.09,2590.16,2563.41,01/30/2024,17476.71,17596.27,17578.46,17443.77
01/29/2024,2568.15,2568.15,2570.97,2543.55,01/29/2024,17596.27,17438.03,17603.95,17414.62
01/26/2024,2551.12,2552.15,2553.75,2527.78,01/26/2024,17421.01,17432.87,17514.76,17395.54
01/25/2024,2536.47,2536.47,2536.59,2515,01/25/2024,17516.99,17589.27,17631.34,17430.37
01/24/2024,2521.99,2521.99,2532.54,2519.15,01/24/2024,17499.3,17562.32,17665.26,17481.97
01/23/2024,2506.16,2506.16,2510.04,2486.24,01/23/2024,17404.21,17346.95,17410.86,17286.02
01/22/2024,2508.9,2508.9,2512.94,2497.32,01/22/2024,17330.38,17403.62,17450.3,17309.87
01/19/2024,2492.49,2499.54,2517.12,2487.99,01/19/2024,17314,17060.14,17317.21,17041.85
01/18/2024,2505.43,2505.43,2512.21,2498.41,01/18/2024,16982.29,16894.33,16996.98,16818.13
01/17/2024,2501.86,2501.86,2505.97,2485.33,01/17/2024,16736.28,16705.51,16749.11,16561.49
01/16/2024,2527.65,2527.65,2528.83,2515.06,01/16/2024,16830.71,16775.1,16895.33,16726.59
01/12/2024,2535.8,2556.68,2560.69,2534.09,01/12/2024,16832.92,16855,16900.37,16776.92
01/11/2024,2536.52,2536.52,2579.45,2535.31,01/11/2024,16820.9,16852.19,16898.16,16618.86
01/10/2024,2556.18,2556.18,2556.52,2537.16,01/10/2024,16793.05,16702.55,16827.37,16654.74
01/09/2024,2542.64,2542.64,2555.51,2528.43,01/09/2024,16678.7,16531.96,16710.88,16513.73
01/08/2024,2544.56,2544.56,2546.48,2522.86,01/08/2024,16649.87,16354.22,16655.23,16349.39
01/05/2024,2544.78,2533.44,2547.77,2527.87,01/05/2024,16305.98,16281.74,16415.39,16249.19
01/04/2024,2551.79,2551.79,2556.81,2520.77,01/04/2024,16282.01,16290.77,16419.44,16276.43
01/03/2024,2510.41,2510.41,2539.33,2500.66,01/03/2024,16368.49,16413.26,16471.08,16352.14
01/02/2024,2534.89,2534.89,2552.21,2519.17,01/02/2024,16543.94,16667.3,16686.6,16453.15
12/29/2023,2536.93,2536.97,2536.97,2536.93,12/29/2023,16825.93,16902.44,16919.51,16757.89
12/28/2023,2542.26,2542.26,2550.85,2537.83,12/28/2023,16898.47,16963.52,16969.17,16891.32
12/27/2023,2537.15,2537.15,2545.75,2522.75,12/27/2023,16906.8,16896.14,16922.01,16859.55
12/26/2023,2525.32,2525.32,2530.18,2522.96,12/26/2023,16878.46,16816.78,16907.51,16813.57
12/22/2023,2528.06,2527.72,2528.81,2524.12,12/22/2023,16777.4,16799.02,16839.25,16703.57
12/21/2023,2520.12,2520.12,2524.44,2508.42,12/21/2023,16757.41,16719.61,16768.02,16621.52
12/20/2023,2520,2520,2520.15,2496.41,12/20/2023,16554.16,16763.64,16860.68,16552.06
12/19/2023,2497.91,2497.91,2501.04,2479.67,12/19/2023,16811.85,16734.25,16813.01,16733.38
12/18/2023,2484.33,2484.33,2492.08,2472.19,12/18/2023,16729.8,16631.11,16764.32,16629.29
12/15/2023,2469.38,2465.85,2478.14,2456.39,12/15/2023,16623.45,16587,16669.77,16557.01
12/14/2023,2459.88,2459.88,2482.35,2442.6,12/14/2023,16537.83,16603.54,16660.71,16419.26
12/13/2023,2429.16,2429.16,2437.14,2424.38,12/13/2023,16562.37,16392.18,16581.04,16357.21
12/12/2023,2417.16,2417.16,2426,2405.8,12/12/2023,16354.25,16209.61,16354.25,16175.46
12/11/2023,2435.5,2435.5,2441.43,2427.58,12/11/2023,16221.73,16069.61,16232.26,16061.87
12/08/2023,2429.96,2421.84,2436.12,2412.92,12/08/2023,16084.69,15952.85,16100.86,15937.58
12/07/2023,2415.56,2415.56,2428,2404.83,12/07/2023,16022.49,15888.23,16042.51,15875.48
12/06/2023,2425.74,2425.74,2431.75,2418.91,12/06/2023,15788.05,15990.2,15990.94,15776.95
12/05/2023,2419.69,2419.69,2420.83,2408.95,12/05/2023,15877.71,15763.65,15931.84,15760.59
12/04/2023,2418.05,2418.05,2436,2412.16,12/04/2023,15839.67,15837.12,15852.45,15695.58
12/01/2023,2426.85,2408.54,2427.77,2398.55,12/01/2023,15997.58,15892.59,16013.75,15834.93
11/30/2023,2402.78,2402.78,2405.9,2385.2,11/30/2023,15947.87,15987.66,16013.48,15825.67
11/29/2023,2395.42,2395.42,2399.79,2372.67,11/29/2023,15987.6,16111.36,16166.51,15976.69
11/28/2023,2376.41,2376.41,2396.99,2373.52,11/28/2023,16010.43,15940.29,16031.52,15921.07
11/27/2023,2407.54,2407.54,2423.69,2406.46,11/27/2023,15961.98,15969.72,16045.3,15932.19
11/24/2023,2420.21,2408.22,2421.13,2406.59,11/24/2023,15982.01,15974.85,16007.43,15940.62
11/22/2023,2408.14,2401.85,2410.19,2395.68,11/22/2023,16001.39,16025.74,16119.31,15964.04
11/21/2023,2390.74,2390.74,2402.18,2383.18,11/21/2023,15933.62,15951.55,15968.09,15866.82
11/20/2023,2399.03,2399.03,2399.33,2373.59,11/20/2023,16027.06,15845.2,16056.76,15844.83
11/17/2023,2381.83,2383.38,2387.25,2353.88,11/17/2023,15837.99,15803.98,15876.87,15766.94
11/16/2023,2341.47,2341.47,2357.09,2339.18,11/16/2023,15833.17,15765.2,15842.63,15738.22
11/15/2023,2356.75,2356.75,2365.69,2344.74,11/15/2023,15817.18,15881.72,15904.63,15765.31
11/14/2023,2346.6,2346.6,2348.97,2318.23,11/14/2023,15812.47,15744.36,15850.34,15726.12
11/13/2023,2322.47,2322.47,2351.29,2307.08,11/13/2023,15482.79,15469.21,15524.66,15404.71
11/10/2023,2307.54,2315.65,2333.96,2297.69,11/10/2023,15529.12,15252.36,15535.2,15237.17
11/09/2023,2331.51,2331.51,2341.84,2320.17,11/09/2023,15187.9,15351.12,15382.11,15171.32
11/08/2023,2339.19,2339.19,2349.21,2310.77,11/08/2023,15313.24,15313.9,15343.19,15220.88
11/07/2023,2313.12,2313.12,2323.27,2301.27,11/07/2023,15296.02,15201.77,15335.44,15153.31
11/06/2023,2314.5,2314.5,2315.6,2294.96,11/06/2023,15154.93,15137.16,15180.19,15064.91
11/03/2023,2296.04,2300.27,2313.87,2285.72,11/03/2023,15099.49,14985.12,15149.78,14965.29
11/02/2023,2312.15,2312.15,2322.7,2269.1,11/02/2023,14919.55,14856.95,14930.76,14792.81
11/01/2023,2258.26,2258.26,2270.44,2247.55,11/01/2023,14664.91,14453.68,14677.86,14441.89
10/31/2023,2251.03,2251.03,2264.37,2241.05,10/31/2023,14409.78,14340.86,14420.44,14232.4
10/30/2023,2237.83,2237.83,2246.34,2221.23,10/30/2023,14335.51,14283.98,14388.2,14225.86
10/27/2023,2217.96,2219.77,2239,2208.11,10/27/2023,14180.42,14245.75,14321.04,14130.37
10/26/2023,2237.12,2237.12,2243.03,2207.64,10/26/2023,14109.57,14314.01,14372.51,14058.33
10/25/2023,2256.89,2256.89,2270.21,2233.66,10/25/2023,14381.64,14642.08,14643.69,14362.24
10/24/2023,2253,2253,2259.65,2233.27,10/24/2023,14745.85,14678.41,14774.16,14610.33
10/23/2023,2246.81,2246.81,2267.13,2232.52,10/23/2023,14604.85,14514.11,14746.37,14419.06
10/20/2023,2256.78,2265.55,2282.34,2256.44,10/20/2023,14560.88,14752.59,14781.22,14552.12
10/19/2023,2288.28,2288.28,2335.55,2280.84,10/19/2023,14783.13,14981.13,15023.91,14749.3
10/18/2023,2339.65,2339.65,2371.19,2338.91,10/18/2023,14909.26,15022.28,15103.87,14865.81
10/17/2023,2370.98,2370.98,2389.14,2357.69,10/17/2023,15122.01,15009.26,15187.06,14932.77
10/16/2023,2379.16,2379.16,2404.21,2379.16,10/16/2023,15172.73,15054.48,15209.5,15047.27
10/13/2023,2387.94,2402.94,2428.66,2360.57,10/13/2023,14995.12,15225.73,15232.37,14943.42
10/12/2023,2399.73,2399.73,2418.17,2370.38,10/12/2023,15184.1,15264.11,15333.98,15090.69
10/11/2023,2365.07,2365.07,2368.02,2349.55,10/11/2023,15241.12,15194.53,15248.22,15119.62
10/10/2023,2331.67,2331.67,2333.62,2298.62,10/10/2023,15131.52,15074.04,15241.94,15050.54
10/09/2023,2277,2277,2299.21,2275.21,10/09/2023,15047.15,14871.57,15070.64,14816.32
10/06/2023,2290,2273.98,2290,2270.9,10/06/2023,14973.24,14622.23,15021.38,14575.95
10/05/2023,2262.61,2262.61,2274.74,2251.23,10/05/2023,14723.22,14769.55,14784.69,14584.39
10/04/2023,2249.13,2249.13,2264.38,2223.41,10/04/2023,14776.25,14613.23,14803.04,14592.56
10/03/2023,2247.07,2247.07,2296.98,2245.34,10/03/2023,14565.62,14744.05,14819.87,14504.14
10/02/2023,2280.62,2280.62,2314.11,2273.01,10/02/2023,14837.57,14717.9,14892.18,14701.52
09/29/2023,2311.47,2326.85,2332.9,2306.66,09/29/2023,14715.24,14853.35,14901.85,14664.78
09/28/2023,2305.28,2305.28,2305.67,2285.04,09/28/2023,14702.77,14530.96,14787.58,14510.17
09/27/2023,2293,2293,2306.83,2284.31,09/27/2023,14580.16,14600.14,14657.21,14432.6
09/26/2023,2293.71,2298.24,2303.18,2278.76,09/26/2023,14545.83,14668.45,14678.48,14505.68
09/25/2023,2290.12,2290.12,2306.96,2278.97,09/25/2023,14768.9,14662.69,14771.12,14615.45
09/22/2023,2296.64,2297.14,2305.42,2285.43,09/22/2023,14701.1,14756.62,14855.92,14686.84
09/21/2023,2299.04,2299.04,2339.85,2298.26,09/21/2023,14694.24,14813.48,14849.25,14691.69
09/20/2023,2345.67,2345.67,2357.11,2313.36,09/20/2023,14969.92,15225.34,15245.19,14967.6
09/19/2023,2306.45,2306.45,2320.26,2301.08,09/19/2023,15191.23,15152.53,15219.92,15069.41
